runid,site_id,variable,category,Var_category,Var_total,Var_interaction,frac_of_total
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,NPP,driver,3.5932107551204287e-19,3.675145503310755e-18,0,0.0977705713116252
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,NPP,dummy,0,3.675145503310755e-18,0,0
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,NPP,interaction,0,3.675145503310755e-18,0,0
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,NPP,parameter,5.483761767075725e-18,3.675145503310755e-18,0,1.4921209955185932
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,Qle,IC,-0.23673573562979414,0.08582113690003289,6.782740279308184,-2.75847820456575
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,Qle,driver,-7.022503721871918,0.08582113690003289,6.782740279308184,-81.8272045271545
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,Qle,dummy,0,0.08582113690003289,6.782740279308184,0
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,Qle,interaction,6.782740279308184,0.08582113690003289,6.782740279308184,79.03344705406234
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,Qle,parameter,0.5623203150935611,0.08582113690003289,6.782740279308184,6.552235677657931
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,SoilMoistFrac,IC,2.088744475216005e-5,5.353625041366113e-5,0.0023206357345381427,0.390155167587719
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,SoilMoistFrac,driver,-0.0017350250361387817,5.353625041366113e-5,0.0023206357345381427,-32.408415283713
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,SoilMoistFrac,dummy,0,5.353625041366113e-5,0.0023206357345381427,0
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,SoilMoistFrac,interaction,0.0023206357345381427,5.353625041366113e-5,0.0023206357345381427,43.34699790529173
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,SoilMoistFrac,parameter,-5.529618927378602e-4,5.353625041366113e-5,0.0023206357345381427,-10.32873778916646
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,TotSoilCarb,IC,1.1920909024130553,2.308652599279087,0,0.516357854267595
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,TotSoilCarb,driver,0.18486384109709425,2.308652599279087,0,0.080074343430805
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,TotSoilCarb,dummy,0,2.308652599279087,0,0
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,TotSoilCarb,interaction,0,2.308652599279087,0,0
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,TotSoilCarb,parameter,1.0078267650125063,2.308652599279087,0,0.436543274344185
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,AbvGrndWood,IC,-5.542941036867355e-6,0.0057347304104384735,0.005743407593970072,-9.6655651445759e-4
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,AbvGrndWood,driver,1.2505203253924162e-7,0.0057347304104384735,0.005743407593970072,2.1806087398915796e-5
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,AbvGrndWood,dummy,0,0.0057347304104384735,0.005743407593970072,0
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,AbvGrndWood,interaction,0.005743407593970072,0.0057347304104384735,0.005743407593970072,1.0015130935389402
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,AbvGrndWood,parameter,-3.2592945272703492e-6,0.0057347304104384735,0.005743407593970072,-5.68343111881548e-4
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,NPP,IC,-5.872588378191128e-20,2.3279560962363517e-18,0,-0.0252263708395766
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,NPP,driver,-2.7424496113901024e-20,2.3279560962363517e-18,0,-0.011780504004452103
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,NPP,dummy,0,2.3279560962363517e-18,0,0
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,NPP,interaction,0,2.3279560962363517e-18,0,0
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,NPP,parameter,7.94592260039334e-18,2.3279560962363517e-18,0,3.41326136400925
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,Qle,IC,-0.07468257206669307,0.0013090015478517793,0.7121199314290447,-57.0530815561339
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,Qle,driver,-0.8491116139762852,0.0013090015478517793,0.7121199314290447,-648.671206974334
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,Qle,dummy,0,0.0013090015478517793,0.7121199314290447,0
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,Qle,interaction,0.7121199314290447,0.0013090015478517793,0.7121199314290447,544.0176389384067
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,Qle,parameter,0.2129832561617853,0.0013090015478517793,0.7121199314290447,162.70664959206127
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,SoilMoistFrac,IC,-1.1902645642103089e-5,2.8222547247521485e-6,1.9208962606152938e-4,-4.21742429473597
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,SoilMoistFrac,driver,-7.384186161073615e-5,2.8222547247521485e-6,1.9208962606152938e-4,-26.1641378303374
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,SoilMoistFrac,dummy,0,2.8222547247521485e-6,1.9208962606152938e-4,0
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,SoilMoistFrac,interaction,1.9208962606152938e-4,2.8222547247521485e-6,1.9208962606152938e-4,68.06246947762618
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,SoilMoistFrac,parameter,-1.03522864083938e-4,2.8222547247521485e-6,1.9208962606152938e-4,-36.680907352552815
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,TotSoilCarb,IC,14.402348510514898,4.647290216101782,0,3.0990852390957
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,TotSoilCarb,driver,0.030031271246377153,4.647290216101782,0,0.0064621036883657
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,TotSoilCarb,dummy,0,4.647290216101782,0,0
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,TotSoilCarb,interaction,0,4.647290216101782,0,0
bfc26ac6b3ec58ff6ee9c6cb68ca7d67,629195fe5cadee05,TotSoilCarb,parameter,1.4927861988683886,4.647290216101782,0,0.3212164787333984
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,AbvGrndWood,IC,-0.0017422752828253818,0.37146409683389814,0.3750062523662259,-0.00469029254152777
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,AbvGrndWood,driver,2.7588032970577387e-5,0.37146409683389814,0.3750062523662259,7.4268369960162e-5
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,AbvGrndWood,dummy,0,0.37146409683389814,0.3750062523662259,0
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,AbvGrndWood,interaction,0.3750062523662259,0.37146409683389814,0.3750062523662259,1.0095356605457126
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,AbvGrndWood,parameter,-0.0018274682824729995,0.37146409683389814,0.3750062523662259,-0.004919636374145091
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,NPP,IC,-1.7734202073427343e-18,1.5586906980874535e-17,0,-0.113776274505183
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,NPP,driver,-7.976041268903625e-20,1.5586906980874535e-17,0,-0.00511714176436056
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,NPP,dummy,0,1.5586906980874535e-17,0,0
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,NPP,interaction,0,1.5586906980874535e-17,0,0
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,NPP,parameter,5.94200161399142e-17,1.5586906980874535e-17,0,3.8121749371330576
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,Qle,IC,-0.27772896978283795,0.011310622110436541,0,-24.5547032754787
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,Qle,driver,0.5084155744234968,0.011310622110436541,0,44.95027501222691
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,Qle,dummy,0,0.011310622110436541,0,0
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,Qle,interaction,0,0.011310622110436541,0,0
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,Qle,parameter,0.0964116493098113,0.011310622110436541,0,8.523991728169428
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,SoilMoistFrac,IC,-8.236433429442902e-5,3.4432164737503317e-6,4.332460609344355e-4,-23.9207540165833
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,SoilMoistFrac,driver,1.867027954645311e-5,3.4432164737503317e-6,4.332460609344355e-4,5.42233684370055
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,SoilMoistFrac,dummy,0,3.4432164737503317e-6,4.332460609344355e-4,0
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,SoilMoistFrac,interaction,4.332460609344355e-4,3.4432164737503317e-6,4.332460609344355e-4,125.82597238289416
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,SoilMoistFrac,parameter,-3.6610878971270926e-4,3.4432164737503317e-6,4.332460609344355e-4,-106.32755521001143
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,TotSoilCarb,IC,-1.5127143634584286,3.4233229828864205,4.571174472153572,-0.441884791771229
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,TotSoilCarb,driver,-1.041796320243566e-4,3.4233229828864205,4.571174472153572,-3.0432311688135296e-5
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,TotSoilCarb,dummy,0,3.4233229828864205,4.571174472153572,0
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,TotSoilCarb,interaction,4.571174472153572,3.4233229828864205,4.571174472153572,1.3353032988722922
cbb940600bee116ac68980e32f160f5d,9c19b1bcbd391e00,TotSoilCarb,parameter,0.36496705382330097,3.4233229828864205,4.571174472153572,0.10661192521062507
